housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
32,2510,515,1160,581,122.7175,3,322700
23,5135,986,2351,863,130.7975,3,430100
28,2490,512,948,361,162.2825,3,411900
20,2016,427,767,310,170.925,3,383000
29,1733,376,679,278,188.3425,3,406800
26,3298,657,1241,472,171.8825,3,403000
27,3885,762,1537,606,165.2125,3,344700
16,2697,549,1369,723,111.7475,3,367400
17,2975,599,1465,577,146.9475,3,362200
18,1221,284,507,271,134.1975,3,228400
19,3811,749,1930,1153,87.885,3,311400
16,3402,675,1479,1043,89.6525,3,500001
21,2471,508,1486,689,97.595,3,243800
25,2074,437,1273,383,119.0225,3,378000
16,1105,263,499,324,105.1525,3,253600
24,1709,371,892,408,124.1775,3,335200
25,2796,566,1267,426,165.8225,3,349000
21,2483,510,1194,424,178.1825,3,346300
16,3716,732,1551,759,112.5,3,323600
19,2237,466,1158,426,169.295,3,368300
17,2070,436,797,275,215.3875,3,411200
25,3534,699,1880,849,85.595,3,337000
17,6012,1143,3539,1625,96.16,3,239400
9,2966,597,1430,740,75.1175,3,256000
41,2123,446,1032,435,117.3925,3,284800
30,1269,293,556,266,95.3125,3,325000
42,1125,267,616,258,91.9125,3,252800
33,2757,559,1201,481,126.1325,3,311600
38,2850,576,1518,514,105.07,3,273600
21,2667,543,1433,727,96.83,3,252400
43,1261,291,836,333,102.2775,3,224600
32,726,195,538,203,112.625,3,230400
8,5686,1085,3250,1329,106.955,3,327700
11,2559,524,1309,668,104.6175,3,167300
25,2213,462,1066,390,180.4125,3,360900
16,1434,322,804,361,92.6125,3,178100
22,3280,653,1842,795,110.2675,3,232700
32,1889,404,1321,508,81.435,3,254400
26,2500,513,2374,879,88.965,3,222200
36,1976,419,1348,371,141.1175,3,252600
36,1236,287,880,247,144.775,3,239400
34,2600,531,1994,650,100.5575,3,250200
35,2348,486,1475,498,108.75,3,261000
16,3015,606,1769,807,100.17,3,249500
35,2297,477,1428,497,118.5775,3,239700
5,8745,1634,3959,2019,119.2125,3,280100
23,3200,639,2029,866,89.1225,3,450000
24,2424,500,1367,507,101.8,3,364200
29,1875,401,816,350,135.8775,3,336500
20,4293,835,2389,1210,106.7975,1,270800
27,2687,547,1362,725,85.07,3,324200
25,347,127,148,77,111.3275,3,350000
21,12855,2371,7273,3052,108.3775,1,267400
26,18,68,8,4,93.75,1,375000
22,1236,287,413,274,92.1875,1,40000
20,3401,675,1497,747,105.47,1,500001
21,1798,387,837,410,142.4975,1,470000
18,3058,613,1377,675,153.2475,3,500001
20,2976,599,1227,634,121.5625,1,262500
19,1465,328,646,345,117.8,1,289300
23,806,209,373,156,148.2275,1,284600
16,3352,666,1440,729,93.3975,1,262500
26,1184,277,815,218,144.1425,1,322300
15,2940,592,943,711,108.975,1,192200
19,3565,704,1639,744,103.86,1,277000
25,1750,379,999,319,145.15,1,308700
20,1896,405,1069,436,117.1875,1,288900
36,1575,347,1036,382,128.52,1,264700
33,6277,1191,3025,1211,136.8025,1,343300
8,1480,330,856,445,70.5075,1,284100
14,753,200,421,153,106.1575,1,266700
18,1476,330,838,415,89.375,1,274000
22,1489,332,662,470,87.9475,1,197200
17,748,199,412,180,85.9375,1,290600
23,4874,939,2699,1163,95.0075,1,229800
27,5110,982,2764,1482,85.495,1,351900
26,3218,642,2087,964,82.1875,1,182700
27,3410,677,2314,1086,87.17,1,165600
23,1755,380,1374,506,107.6925,1,293500
19,1085,260,1009,305,97.7275,1,276000
16,1994,423,1173,472,104.6875,1,266400
15,255,111,138,74,116.4775,1,175000
23,514,157,367,206,79.34,1,181300
52,766,202,448,196,63.02,1,316700
43,2065,435,1029,500,93.295,1,327700
30,1722,374,1057,517,93.125,1,261300
24,3983,779,2645,1072,91.855,1,275000
44,1498,334,848,400,71.095,1,307100
46,1115,265,543,248,80.2075,1,334300
4,2292,476,1050,584,120.09,1,340000
30,1695,369,932,447,87.6125,1,352500
37,1169,275,589,249,125.3275,1,330300
26,1272,293,562,284,114.11,1,280200
39,2210,461,1023,450,114.5825,1,342400
31,1117,265,591,302,89.7725,1,353100
36,1860,399,794,366,127.1775,1,354500
34,1508,335,774,443,68.1975,1,365600
36,1035,251,475,205,138.4625,1,359000
34,1959,416,849,357,157.21,1,414700
36,2587,529,1055,410,154.9875,1,407200
33,2771,562,1496,581,85.105,1,353600
36,857,219,448,168,125.215,1,366700
36,1199,280,485,199,126.99,1,373400
36,782,205,348,128,170.7,1,383900
29,1229,285,707,194,177.77,1,465000
27,1269,293,464,182,170.935,1,500001
34,2165,453,776,339,132.4275,1,442100
25,830,214,368,174,84.7925,1,342900
22,3770,741,1657,762,120.0525,1,457500
30,2937,592,1097,407,199.5325,1,473500
21,3244,647,1158,415,187.5,3,500001
34,1747,378,662,257,170.67,3,500001
28,4612,892,1686,567,250.865,3,500001
31,2717,552,1001,381,232.025,1,500001
37,1550,343,805,250,125.555,1,500001
37,2269,472,930,321,188.185,1,500001
28,2181,456,728,238,205.665,1,500001
30,2040,431,787,278,218.95,3,500001
33,1208,282,495,216,136.6475,3,500001
35,1172,275,512,175,183.9025,3,500001
35,1447,324,619,206,245.36,3,500001
35,1579,348,570,196,214.72,3,500001
35,1347,307,548,189,192.67,1,500001
30,1851,397,631,236,252.5175,3,500001
23,2597,531,922,338,262.855,3,500001
28,1643,360,594,205,309.175,3,500001
33,2398,495,832,314,258.9775,1,500001
37,4167,812,1577,597,189.1375,1,500001
37,2511,515,945,348,209.81,1,500001
40,2224,464,929,345,202.66,1,500001
22,1477,330,520,187,258.3225,1,500001
36,3598,710,1296,533,195.4425,1,500001
22,3638,718,1329,650,127.01,1,500001
49,1068,256,410,171,180.1125,1,500001
18,1617,355,555,222,222.5525,1,500001
31,2836,574,1138,481,123.7975,1,500001
36,1660,363,655,249,159.9175,1,500001
35,2471,508,881,342,190.5725,1,500001
31,2356,488,921,358,175.6125,1,500001
34,3561,704,1336,501,222.93,1,500001
34,1443,324,504,200,211.7725,1,500001
32,3514,695,1583,480,259.735,1,500001
29,6027,1146,2687,1171,128.3375,1,461200
36,4787,924,2039,890,135.1575,1,440900
35,2419,499,949,433,161.47,1,437100
46,206,102,134,51,103.75,1,265000
36,3982,779,2251,995,88.41,1,314100
33,2892,584,1250,581,134.3175,1,360900
35,3584,708,1405,538,182.5575,1,451300
35,3905,765,1562,553,182.825,1,463700
32,3058,613,1267,540,162.3725,1,417800
35,2712,551,1084,425,178.455,1,443800
33,1641,359,659,282,152.21,1,432900
35,2445,504,1187,519,132.0075,1,362100
36,2607,533,1165,523,128.81,1,373100
40,3454,685,1498,647,130.285,1,438400
32,4398,854,1799,792,118.4375,1,431900
36,3212,641,1455,574,161.5,1,425500
33,2974,598,1435,588,137.125,1,406300
42,2390,494,1146,468,157.7775,1,397400
33,1509,336,748,268,121.875,1,373400
35,2016,427,1023,376,141.0325,1,376600
33,3262,650,1411,626,132.9,1,398100
37,2295,477,933,332,168.1425,1,500001
37,1287,296,510,206,197.5725,1,500001
41,3233,645,1251,506,165.885,1,500001
43,3004,604,1088,427,228.77,1,500001
38,2835,573,1148,446,148.1925,1,446600
39,906,227,353,112,259.855,1,500001
52,1135,268,441,200,188.545,1,492000
52,1803,388,683,259,273.77,1,500001
52,3841,754,1391,540,196.6175,1,500001
52,2117,445,734,328,169.175,1,500001
48,2074,437,700,279,217.6275,1,500001
52,568,167,219,75,153.9375,1,500001
47,4234,824,1808,1093,105.7425,1,425000
19,2207,461,1304,775,53.515,1,402500
37,2926,590,1363,815,114.9675,1,356000
34,2199,459,1193,532,107.43,1,405900
52,2063,435,774,309,181.3575,1,500001
52,1400,316,522,227,124.6525,1,500001
52,1945,414,708,275,154.1375,1,500001
52,3117,624,1114,421,166.89,1,500001
52,1944,414,696,293,206.66,1,500001
52,1327,303,467,189,314.755,1,500001
52,1383,313,551,249,164.5725,1,500001
47,2600,531,1149,465,125.5075,1,476300
44,3558,703,1779,832,98.1075,1,404800
18,2060,434,1144,600,101.715,1,378600
20,11709,2166,7604,3589,47.6125,1,375000
34,4448,863,2571,581,276.23,2,500001
15,2577,527,979,364,261.9,1,500001
24,3924,769,7174,950,102.43,2,387500
29,473,150,359,87,175.7725,1,475000
21,1034,250,323,117,268.0925,2,500001
27,3385,672,1248,409,300.93,1,500001
37,1446,324,549,190,268.3875,1,500001
34,1575,347,511,180,329.6675,1,500001
30,2139,449,742,242,295.15,1,500001
26,2859,578,951,336,260.6925,1,500001
32,1433,322,498,201,233.965,1,500001
35,2063,435,676,252,213.235,1,500001
37,1795,387,791,261,189.485,1,500001
30,1502,334,501,180,250.6475,1,500001
23,11294,2091,3840,1367,303.4675,1,500001
23,3814,749,1344,464,324.48,1,500001
7,189,99,84,29,345.2325,3,500001
11,436,143,212,75,215.49,3,500001
21,349,127,149,56,146.7275,3,360000
21,427,141,182,70,283.2075,3,500001
37,3852,756,1534,567,146.49,3,318700
42,2533,519,957,398,133.67,3,279900
43,1529,339,570,250,130.915,3,293300
37,1150,271,511,179,143.5375,3,398500
24,4420,858,2981,975,87.65,3,226400
24,7521,1414,3970,1318,110.01,3,255800
18,7245,1365,2893,1049,173.77,3,361200
24,4337,843,1936,652,147.26,3,271400
21,6203,1178,2494,800,193.0025,3,362700
14,5636,1076,2281,680,210.655,3,459200
6,9176,1711,3637,1138,209.5925,3,473400
17,2825,572,1052,345,201.4875,3,485000
26,1921,410,725,253,192.3325,3,405900
23,2552,523,916,316,229.935,3,500001
18,1080,259,382,121,227,3,500001
7,5389,1032,2232,825,166.6475,3,500001
45,1797,387,870,281,113.5425,3,434500
15,5468,1046,2221,675,209.48,3,418300
6,3694,728,1554,527,170.8325,3,348000
14,2714,552,1259,375,194.345,3,387500
16,3574,706,1503,487,204.97,3,355900
20,7754,1456,3094,941,204.75,3,361600
14,7174,1352,2782,899,207.6625,3,394200
19,7357,1385,3018,981,173.6825,3,361400
16,3298,657,1542,423,167.66,3,305600
25,1730,375,721,243,189.6125,3,279300
19,1852,397,866,272,140.3475,3,279500
18,3561,704,1753,553,125.73,3,269400
17,4393,853,2292,692,142.19,3,246500
15,4713,910,2519,778,142.395,3,253800
16,1617,355,667,264,113.0525,3,191100
16,3992,781,2097,555,168.2175,3,299300
16,4274,832,2240,704,135.545,3,233900
25,5939,1130,3275,954,141.22,3,234600
22,5507,1053,2785,848,152.2225,3,245200
18,3574,706,1803,536,169.59,3,274100
24,7991,1498,4017,1213,136.8525,3,238800
17,6425,1218,3934,1238,128.07,3,237600
16,6958,1313,2965,1217,107.2125,3,262400
17,3057,613,2030,602,130.415,3,230900
20,3244,647,1769,469,148.035,3,224000
17,3912,767,2693,746,126.93,3,221500
16,2030,429,1343,365,158.915,3,279100
22,2996,602,2169,607,108.595,3,209700
26,1394,315,990,315,122.155,3,195000
18,3631,716,2357,757,71.875,3,184400
17,1957,416,863,269,183.3475,3,294200
9,3624,715,1856,721,105.2075,3,198400
17,2795,566,1904,506,125.465,3,250800
8,4454,864,2595,1027,114.0375,3,282600
16,2429,501,1293,363,137.5,3,253200
14,2855,577,1420,383,166.78,3,311500
10,3030,608,1623,589,128.39,3,218700
11,2394,494,1393,409,139.6875,3,259300
14,3379,671,1465,620,101.3675,3,236200
16,1911,408,1158,332,148.3975,3,249500
20,3398,674,1231,744,50.72,3,350000
12,2070,436,1216,532,104.815,3,244500
7,3609,712,1739,682,112.5825,3,213100
16,2650,540,1969,586,98.6525,3,194300
17,2332,483,1636,623,79.83,3,123400
17,1051,253,446,173,141.63,3,234500
16,2814,570,1305,465,137.8025,3,224100
24,2383,492,1146,341,140.5575,3,265700
16,1982,420,1030,297,160.8475,3,289200
16,2312,480,1158,295,185.8075,3,311800
16,1816,391,793,234,170.485,3,291200
5,1808,389,825,339,126.2725,3,184800
15,3243,647,1752,551,139.6225,3,257400
17,2363,489,1369,442,120.8875,3,141600
4,2498,513,1213,631,94.61,3,183900
20,3773,742,1965,607,137.3475,3,241200
23,2543,521,1297,385,147.91,3,237400
21,3250,648,1978,568,112.5,3,234400
20,3671,723,1944,589,151.345,3,241000
24,3344,665,1768,541,145.7625,3,245600
25,4021,786,2178,650,129.1575,3,241200
5,1975,419,861,440,111.4125,3,159000
25,4096,800,2128,618,157.3925,3,251800
23,4487,870,2024,580,188.045,3,291500
25,2349,486,1266,383,124.22,3,233100
16,1674,365,850,254,132.8925,3,253300
19,2635,538,1497,410,157.945,3,248000
24,2413,498,1237,381,160.82,3,257200
17,2319,481,1076,338,161.66,3,278300
17,2123,446,1067,339,150.155,3,262700
18,2127,446,1547,402,127.395,3,217100
18,1747,378,1055,285,147.45,3,229100
16,2240,467,1221,305,150.495,3,289600
17,2281,474,1226,394,135.4825,3,259500
18,3179,635,1663,507,148.0625,3,265800
18,2581,528,1284,377,168.4625,3,272400
10,3301,657,2190,575,155.575,3,260700
16,1868,400,995,284,147.6325,3,260500
17,250,110,141,51,116.145,3,500001
12,10236,1901,5674,1816,118.675,3,261100
15,531,160,469,155,116.25,3,385700
11,1290,296,881,191,105.0975,3,500001
21,1062,255,631,185,118.465,3,394100
18,3167,633,1414,482,171.9325,3,467700
19,3754,738,1692,550,169.11,3,412600
16,5498,1051,2051,694,196.5025,3,416300
14,9483,1766,4108,1281,187.5,3,344500
13,4780,922,2795,764,154.21,3,288100
14,5487,1049,2823,979,104.375,3,229800
17,1830,393,1110,388,62.0525,3,248200
12,4077,796,1618,540,132.3775,3,386200
20,4477,868,2656,871,96.97,3,226900
14,4721,912,2648,888,92.2375,3,239300
19,3785,744,2198,610,128.785,3,436700
14,6006,1142,2915,898,148.39,3,321700
14,5034,968,2124,790,122.57,3,335000
19,3269,651,1383,452,140.5125,3,300800
17,6725,1271,3439,1027,160.7825,3,393100
21,5322,1020,3011,895,139.84,3,386800
24,1511,336,1052,292,90.625,3,350000
37,1593,351,1030,287,98.265,3,260700
44,3192,638,1439,568,109.2325,4,234000
18,7241,1364,4168,1138,114.285,4,260300
14,5231,1003,2634,799,124.255,4,279800
15,2873,580,1582,567,128.7975,4,264700
16,865,220,403,130,143.49,4,308700
16,6637,1256,3575,1162,108.0675,4,251500
5,6529,1236,3071,977,141.885,3,298500
16,3120,625,2383,681,88.8775,4,198600
27,2303,478,1447,467,80.0475,4,203600
14,6355,1205,3704,1224,110.5825,4,228600
17,2889,583,2681,608,73.5425,4,178000
44,1448,325,1066,357,51.5625,4,170300
20,3976,778,3866,950,63.4675,4,160100
27,2361,488,1782,397,81.535,4,305000
19,2372,490,1142,365,100.595,4,374600
34,440,144,217,93,130.8175,3,500001
39,759,201,252,106,92.41,4,262500
52,220,104,55,26,375.0025,3,131300
25,474,150,300,104,95.155,4,340900
10,212,103,78,21,151.555,3,390000
26,50,74,17,4,375.0025,3,400000
37,74,78,63,17,239.77,3,350000
16,32,71,36,5,65.625,2,137500
29,227,106,112,41,161.1725,2,271400
28,1321,302,652,239,124.52,2,263100
29,3119,624,1476,487,145.3075,2,281500
40,1104,263,669,215,108.5225,2,256300
43,1636,358,792,325,88.905,2,239200
41,2548,522,1290,488,92.255,2,233000
47,1250,289,607,234,101.0425,2,265300
30,2156,452,1023,458,69.6875,2,245000
21,1484,331,984,380,54.335,2,187500
44,1153,272,657,219,80.92,2,212500
35,2155,451,866,335,140.47,2,404700
33,797,208,385,133,169.935,2,367600
30,2695,548,1098,420,134.93,2,362300
14,1547,342,4731,348,61.83,2,131300
20,2428,500,1145,454,91.9925,2,263800
16,3363,668,1603,556,106.355,2,294100
15,3385,672,1571,615,105.635,2,320900
51,1076,258,495,201,73.215,2,258300
45,1302,298,621,258,129.515,2,266400
52,1901,406,955,301,95.6475,2,253100
49,792,207,331,137,130.32,2,238600
44,1294,297,645,259,81.0925,2,223900
37,2817,570,1341,662,53.8825,2,255400
47,2403,496,1144,455,64.885,2,229400
35,1053,254,552,237,67.8125,2,217500
21,607,174,226,136,47.6575,2,166700
29,2568,526,1743,659,48.215,2,195300
43,2162,453,1208,464,63.5425,2,260900
52,920,230,525,264,73.61,2,232800
35,1605,353,743,382,63.42,2,240000
20,2502,514,981,399,107.5,2,275000
27,2820,571,1511,745,64.725,2,242400
30,1029,249,753,249,78.0125,2,240500
51,1616,355,608,302,79.83,2,400000
52,1217,283,508,237,51.3675,2,326700
51,924,231,488,228,54.91,2,234400
36,337,125,223,68,81.01,2,225000
52,403,137,200,73,42.3075,2,262500
40,1193,279,570,204,111.6475,2,237500
18,2677,545,1391,656,62.6675,2,232600
44,594,171,325,139,28.88,2,250000
39,2124,446,1365,606,41.605,2,281300
52,775,204,1054,305,50.43,2,112500
40,584,170,316,139,89.845,2,243500
28,1607,353,926,385,60.625,2,216100
32,1438,323,802,293,104.91,2,202000
42,538,161,200,104,54.1675,2,196400
42,1149,271,703,232,64.6625,2,206400
32,2182,456,1122,370,88,2,284200
36,1862,399,1080,364,111.4175,2,263800
19,691,189,324,167,78.28,2,388500
30,971,239,644,173,105.1125,2,226500
52,65,77,24,10,112.5,2,258300
18,2232,465,1091,458,95.6725,2,276000
27,1987,421,961,343,99.1675,2,265800
52,3365,669,796,333,74.28,2,116600
32,1461,327,1494,416,70.14,3,173200
29,1210,282,863,262,77.655,3,156000
17,2648,540,1193,540,61.1525,3,151700
14,3355,667,1350,697,66.265,3,164600
24,4026,787,2264,863,78.3175,3,218100
48,1801,388,1071,361,90,3,194500
46,1362,309,1068,305,61.5375,3,177800
36,2096,441,1454,394,80.54,3,238300
46,947,235,1120,264,85.3125,3,160700
52,1211,282,1102,392,42.1875,3,161400
23,1276,294,1359,376,49.0225,3,155000
42,1368,310,2312,484,63.9975,3,151400
8,2715,552,2580,718,70.87,3,162000
44,919,230,1321,301,51.9375,3,121400
20,2587,529,1534,540,60.9375,3,190400
24,1943,413,1844,461,75.48,3,184300
33,1406,317,1075,301,82.0325,3,190000
20,2687,547,2154,610,66.085,3,169700
9,4934,950,3198,977,87.5,3,194800
19,2512,516,1856,537,79.5375,3,189100
19,1515,337,975,266,109.765,3,241200
21,2794,566,2236,565,60.1325,3,178400
18,1063,256,1033,313,50.48,3,171300
34,2152,451,1516,386,94.6575,3,192200
29,2377,491,1669,499,70.535,3,190100
20,1201,280,601,234,63.89,2,177500
18,2420,499,1278,416,130.2525,2,334000
18,3337,664,1449,519,128.53,2,315800
27,991,243,543,155,117.97,2,350000
26,1127,267,543,199,124.48,2,240000
46,695,190,408,148,98.52,2,222600
32,2637,538,1031,410,91.185,2,231600
36,1397,315,661,243,103.125,2,239600
33,3581,707,1780,663,108.5725,2,214300
35,1541,341,791,277,110.625,2,204800
35,6422,1217,2755,1064,125.4125,2,202300
51,2419,499,1078,435,69.8325,2,206900
17,1457,326,591,235,139.4625,2,284100
32,1602,352,752,275,129.16,2,185100
18,808,210,420,145,179.5775,2,273300
23,506,156,264,89,178.415,2,273900
46,1993,422,850,327,130.2,2,206800
29,3201,639,1722,570,111.4925,2,204100
39,2854,577,1338,518,98.5575,2,180300
15,1969,418,822,324,196.935,3,394900
17,4413,857,1674,608,174.43,3,383300
30,1427,321,686,251,101.9525,2,154500
36,2066,436,942,344,131.0425,2,196400
39,1065,256,497,208,114.93,2,146300
21,5639,1077,2670,871,152.0225,2,270000
41,2422,499,915,366,104.1975,2,201300
31,1634,358,939,332,96.5625,2,232300
34,2800,567,1353,512,102.9025,2,220900
36,4682,905,2143,832,112.74,2,203700
17,4977,958,1987,947,97.135,2,312300
21,4650,899,2014,704,140.5825,2,322000
20,1005,245,345,129,252.42,2,500001
30,2077,437,816,328,130.195,2,440500
20,467,149,229,86,120,2,261500
35,1818,391,682,254,121.5275,2,240000
12,2010,425,784,407,99.32,2,190900
19,4113,803,2006,732,127.8025,2,308100
17,4154,810,2149,693,139.7975,2,373400
21,2387,493,913,341,193.4,3,397700
20,922,230,361,135,159.0425,3,331500
20,1918,409,798,302,189.3875,3,402300
23,1708,371,670,238,161.2925,3,356600
36,1522,338,677,206,146.605,3,363500
17,1343,306,511,185,115.625,2,386400
14,679,187,306,113,160.535,3,340600
16,1321,302,650,206,158.145,2,390000
19,2023,428,955,328,131.215,2,353000
20,2403,496,1149,369,151.5525,2,304400
21,5904,1124,2616,916,147.5975,2,355300
21,2073,437,1044,351,114.205,2,371600
14,6787,1282,3416,1357,89.8575,2,262400
25,990,242,522,185,120.6725,2,272900
29,2681,546,1652,620,76.875,2,215800
16,1592,350,1039,351,90.91,2,207000
25,2113,444,1365,439,116.21,2,234600
19,5613,1072,3018,1268,79.785,2,215600
21,3349,666,1952,718,93.1825,2,251900
20,3495,692,2186,772,77.9175,2,258300
15,3044,611,1306,693,54.4275,2,213200
39,2702,550,1136,491,72.3525,2,256700
42,1275,294,451,200,118.3025,2,422400
16,875,222,300,157,65.625,2,377300
37,2846,575,939,433,118.67,2,294400
24,3665,722,1954,833,70.09,2,228500
27,4001,783,1808,945,64.025,2,234600
31,3209,641,1489,692,91.5475,2,245100
16,4907,945,2265,1048,66.8925,2,229200
17,2813,570,1337,477,92.7075,2,252400
15,2849,576,1546,582,68.9675,2,228600
23,4324,841,1844,875,76.9425,2,263800
24,3010,605,1360,504,105.015,2,290700
21,3520,696,1486,753,77.2625,2,264300
34,3745,737,1622,802,78.865,2,261200
31,1738,377,746,355,62.93,2,330800
19,6356,1205,2954,1070,118.3125,2,283500
32,2210,461,1082,396,103.9675,2,315200
20,3847,755,1725,737,83.6175,2,305200
23,3209,641,1423,666,68.4375,2,238000
11,4571,885,2004,847,107.245,2,221700
16,8638,1615,3706,1251,137.575,3,351800
23,5675,1083,2197,880,121.7325,2,322300
